time,raw_emg
5.973,-0.3682
5.974,-0.4223
5.975,-0.534
5.976,-0.5124
5.977,-0.4888
5.978,-0.4057
5.979,-0.2411
5.98,-0.0742
5.981,0.0779
5.982,0.1207
5.983,0.2167
5.984,0.253
5.985,0.4015
5.986,0.3328
5.987,0.3277
5.988,0.2351
5.989,0.1242
5.99,-0.0924
5.991,-0.1718
5.992,-0.2387
5.993,-0.3844
5.994,-0.3683
5.995,-0.4868
5.996,-0.3988
5.997,-0.3887
5.998,-0.3707
5.999,-0.2498
6.0,-0.082
6.001,0.0259
6.002,0.2032
6.003,0.2568
6.004,0.3442
6.005,0.3857
6.006,0.2584
6.007,0.2603
6.008,0.2147
6.009,0.1164
6.01,0.0108
6.011,-0.1012
6.012,-0.1979
6.013,-0.3687
6.014,-0.4429
6.015,-0.514
6.016,-0.4531
6.017,-0.4129
6.018,-0.2953
6.019,-0.2561
6.02,-0.109
6.021,0.0144
6.022,0.1576
6.023,0.1933
6.024,0.3696
6.025,0.243
6.026,0.4132
6.027,0.3888
6.028,0.1634
6.029,0.1105
6.03,-0.0555
6.031,-0.1131
6.032,-0.2539
6.033,-0.2755
6.034,-0.456
6.035,-0.4496
6.036,-0.3791
6.037,-0.3614
6.038,-0.257
6.039,-0.2682
6.04,-0.0366
6.041,0.1765
6.042,0.176
6.043,0.3115
6.044,0.3462
6.045,0.4178
6.046,0.4317
6.047,0.3798
6.048,0.2023
6.049,0.1014
6.05,0.0613
6.051,-0.1411
6.052,-0.1382
6.053,-0.2181
6.054,-0.3959
6.055,-0.4673
6.056,-0.4037
6.057,-0.3739
6.058,-0.2723
6.059,-0.192
6.06,-0.0691
6.061,0.0143
6.062,0.1851
6.063,0.2804
6.064,0.3912
6.065,0.4394
6.066,0.3812
6.067,0.3405
6.068,0.3231
6.069,0.1238
6.07,0.0327
6.071,-0.0064
6.072,-0.1463
6.073,-0.3014
6.074,-0.3898
6.075,-0.426
6.076,-0.3818
6.077,-0.2862
6.078,-0.3066
6.079,-0.1515
6.08,0.0063
6.081,0.0317
6.082,0.1767
6.083,0.3392
6.084,0.428
6.085,0.416
6.086,0.36
6.087,0.3546
6.088,0.3416
6.089,0.1198
6.09,0.0857
6.091,-0.043
6.092,-0.157
6.093,-0.3085
6.094,-0.3408
6.095,-0.4412
6.096,-0.2606
6.097,-0.3905
6.098,-0.2375
6.099,-0.1233
6.1,-0.0568
6.101,0.0708
6.102,0.2014
6.103,0.3279
6.104,0.3653
6.105,0.3592
6.106,0.6268
6.107,0.2929
6.108,0.2695
6.109,0.2096
6.11,0.1243
6.111,-0.0733
6.112,-0.1826
6.113,-0.2422
6.114,-0.3488
6.115,-0.3339
6.116,-0.3477
6.117,-0.2962
6.118,-0.2051
6.119,-0.1506
6.12,0.0279
6.121,0.2915
6.122,0.2499
6.123,0.4028
6.124,0.5318
6.125,0.4793
6.126,0.4435
6.127,0.4391
6.128,0.3761
6.129,0.3379
6.13,0.0791
6.131,-0.0688
6.132,-0.1417
6.133,-0.2952
6.134,-0.3364
6.135,-0.4055
6.136,-0.2742
6.137,-0.3034
6.138,-0.1274
6.139,-0.1715
6.14,0.0354
6.141,0.0854
6.142,0.2647
6.143,0.3303
6.144,0.3851
6.145,0.5067
6.146,0.4784
6.147,0.4014
6.148,0.2308
6.149,0.2934
6.15,0.1084
6.151,0.0647
6.152,-0.1015
6.153,-0.203
6.154,-0.3241
6.155,-0.3291
6.156,-0.3705
6.157,-0.2267
6.158,-0.1196
6.159,-0.0322
6.16,0.0479
6.161,0.1261
6.162,0.3112
6.163,0.3236
6.164,0.5042
6.165,0.5058
6.166,0.3952
6.167,0.4016
6.168,0.3755
6.169,0.2532
6.17,0.1344
6.171,0.0261
6.172,-0.0701
6.173,-0.205
6.174,-0.2787
6.175,-0.2465
6.176,-0.4129
6.177,-0.1975
6.178,-0.2319
6.179,-0.1156
6.18,0.0291
6.181,0.1953
6.182,0.313
6.183,0.4564
6.184,0.4195
6.185,0.4906
6.186,0.4876
6.187,0.3976
6.188,0.3575
6.189,0.2689
6.19,0.1439
6.191,-0.0956
6.192,-0.0932
6.193,-0.2596
6.194,-0.2484
6.195,-0.3272
6.196,-0.2739
6.197,-0.2464
6.198,-0.2258
6.199,-0.0985
6.2,0.0383
6.201,0.1663
6.202,0.3712
6.203,0.3909
6.204,0.4934
6.205,0.591
6.206,0.4956
6.207,0.403
6.208,0.3878
6.209,0.3357
6.21,0.1553
6.211,-0.0246
6.212,-0.143
6.213,-0.1697
6.214,-0.2614
6.215,-0.2619
6.216,-0.2544
6.217,-0.2485
6.218,-0.2058
6.219,-0.0219
6.22,0.1405
6.221,0.1218
6.222,0.2521
6.223,0.335
6.224,0.4574
6.225,0.4529
6.226,0.5367
6.227,0.3743
6.228,0.4224
6.229,0.4268
6.23,0.2362
6.231,0.0986
6.232,-0.0762
6.233,-0.1529
6.234,-0.2108
6.235,-0.2567
6.236,-0.3702
6.237,-0.2775
6.238,-0.1661
6.239,-0.133
6.24,0.0363
6.241,0.3012
6.242,0.2702
6.243,0.5028
6.244,0.428
6.245,0.4957
6.246,0.597
6.247,0.5191
6.248,0.3145
6.249,0.319
6.25,0.2139
6.251,0.0231
6.252,-0.0588
6.253,-0.1408
6.254,-0.2345
6.255,-0.2608
6.256,-0.2679
6.257,-0.1842
6.258,-0.0585
6.259,0.0407
6.26,0.1068
6.261,0.1881
6.262,0.3327
6.263,0.4328
6.264,0.528
6.265,0.5376
6.266,0.5996
6.267,0.4965
6.268,0.4304
6.269,0.2972
6.27,0.2281
6.271,0.0686
6.272,-0.0837
6.273,-0.1369
6.274,-0.2411
6.275,-0.215
6.276,-0.2098
6.277,-0.1887
6.278,-0.1005
6.279,-0.0226
6.28,0.1251
6.281,0.3109
6.282,0.3452
6.283,0.4074
6.284,0.5667
6.285,0.4954
6.286,0.5686
6.287,0.4612
6.288,0.4927
6.289,0.2828
6.29,0.2637
6.291,0.1045
6.292,-0.0363
6.293,-0.0494
6.294,-0.1217
6.295,-0.1685
6.296,-0.2454
6.297,-0.2215
6.298,-0.0967
6.299,0.0729
6.3,0.1139
6.301,0.1857
6.302,0.4632
6.303,0.4716
6.304,0.5356
6.305,0.5329
6.306,0.6425
6.307,0.5445
6.308,0.4827
6.309,0.2716
6.31,0.2325
6.311,0.117
6.312,-0.0256
6.313,-0.0819
6.314,-0.1532
6.315,-0.2645
6.316,-0.2528
6.317,-0.1311
6.318,-0.0414
6.319,0.0396
6.32,0.1125
6.321,0.2396
6.322,0.494
6.323,0.4427
6.324,0.4731
6.325,0.6722
6.326,0.5886
6.327,0.5192
6.328,0.4375
6.329,0.3557
6.33,0.1829
6.331,0.0485
6.332,-0.028
6.333,-0.1282
6.334,-0.1999
6.335,-0.1651
6.336,-0.1645
6.337,-0.2237
6.338,-0.1374
6.339,-0.0712
6.34,0.1619
6.341,0.225
6.342,0.38
6.343,0.5153
6.344,0.5616
6.345,0.5725
6.346,0.5771
6.347,0.4782
6.348,0.4785
6.349,0.3381
6.35,0.2772
6.351,0.0729
6.352,-0.0914
6.353,-0.1549
6.354,-0.2565
6.355,-0.2426
6.356,-0.1554
6.357,-0.1038
6.358,-0.1511
6.359,0.0165
6.36,0.1434
6.361,0.235
6.362,0.3943
6.363,0.5088
6.364,0.6147
6.365,0.5489
6.366,0.5732
6.367,0.5463
6.368,0.4084
6.369,0.3173
6.37,0.1904
6.371,0.1042
6.372,-0.0484
6.373,0.046
6.374,-0.1531
6.375,-0.2015
6.376,-0.1386
6.377,-0.1919
6.378,-0.1245
6.379,0.0099
6.38,0.1414
6.381,0.3078
6.382,0.3986
6.383,0.4427
6.384,0.5895
6.385,0.6235
6.386,0.5712
6.387,0.5035
6.388,0.388
6.389,0.4578
6.39,0.3621
6.391,0.1774
6.392,-0.0085
6.393,-0.0336
6.394,-0.2494
6.395,-0.2051
6.396,-0.1842
6.397,-0.1877
6.398,-0.0274
6.399,0.0954
6.4,0.2115
6.401,0.2881
6.402,0.3714
6.403,0.4516
6.404,0.5301
6.405,0.59
6.406,0.5727
6.407,0.4643
6.408,0.4971
6.409,0.305
6.41,0.2088
6.411,0.1534
6.412,0.0107
6.413,-0.1356
6.414,-0.1194
6.415,-0.1858
6.416,-0.1842
6.417,-0.0845
6.418,-0.0862
6.419,0.0326
6.42,0.1631
6.421,0.3095
6.422,0.3839
6.423,0.4518
6.424,0.5489
6.425,0.6005
6.426,0.7201
6.427,0.5756
6.428,0.4671
6.429,0.347
6.43,0.2578
6.431,0.1532
6.432,0.0082
6.433,-0.0617
6.434,-0.1464
6.435,-0.1961
6.436,-0.137
6.437,-0.2092
6.438,-0.0313
6.439,0.0673
6.44,0.1748
6.441,0.4292
6.442,0.3315
6.443,0.4632
6.444,0.678
6.445,0.5636
6.446,0.5942
6.447,0.5394
6.448,0.4713
6.449,0.3728
6.45,0.24
6.451,0.1692
6.452,-0.0433
6.453,-0.1149
6.454,-0.097
6.455,-0.1282
6.456,-0.2679
6.457,-0.1427
6.458,-0.0759
6.459,0.1429
6.46,0.1609
6.461,0.2961
6.462,0.3995
6.463,0.5463
6.464,0.5845
6.465,0.6399
6.466,0.6945
6.467,0.5899
6.468,0.5405
6.469,0.4188
6.47,0.2204
6.471,0.1075
6.472,-0.0605
6.473,-0.118
6.474,-0.1303
6.475,-0.128
6.476,-0.0895
6.477,-0.0649
6.478,-0.0862
6.479,0.126
6.48,0.2003
6.481,0.3224
6.482,0.4519
6.483,0.5266
6.484,0.5143
6.485,0.6594
6.486,0.6055
6.487,0.5449
6.488,0.4985
6.489,0.4536
6.49,0.2628
6.491,0.2276
6.492,0.0504
6.493,-0.1116
6.494,-0.0346
6.495,-0.1239
6.496,-0.1436
6.497,-0.1272
6.498,-0.119
6.499,0.0866
6.5,0.1492
6.501,0.416
6.502,0.3908
6.503,0.4793
6.504,0.5496
6.505,0.6596
6.506,0.5774
6.507,0.6066
6.508,0.638
6.509,0.3204
6.51,0.2429
6.511,0.142
6.512,0.0701
6.513,-0.0334
6.514,-0.1385
6.515,-0.1032
6.516,-0.2257
6.517,-0.1473
6.518,-0.1152
6.519,0.0192
6.52,0.1173
6.521,0.3742
6.522,0.4262
6.523,0.5264
6.524,0.5681
6.525,0.5972
6.526,0.5726
6.527,0.6327
6.528,0.3932
6.529,0.3175
6.53,0.241
6.531,0.1603
6.532,-0.0629
6.533,-0.1426
6.534,-0.3242
6.535,-0.1745
6.536,-0.1885
6.537,-0.1615
6.538,-0.1383
6.539,0.0946
6.54,0.1306
6.541,0.3297
6.542,0.4631
6.543,0.4704
6.544,0.6252
6.545,0.6541
6.546,0.5863
6.547,0.5488
6.548,0.4106
6.549,0.3535
6.55,0.2175
6.551,0.1814
6.552,0.0922
6.553,-0.0761
6.554,-0.1283
6.555,-0.2325
6.556,-0.1305
6.557,-0.2107
6.558,-0.0275
6.559,0.0765
6.56,0.1391
6.561,0.2283
6.562,0.4621
6.563,0.481
6.564,0.5632
6.565,0.6198
6.566,0.5318
6.567,0.6086
6.568,0.4412
6.569,0.3439
6.57,0.269
6.571,0.1294
6.572,-0.0296
6.573,-0.1182
6.574,-0.1528
6.575,-0.2193
6.576,-0.2351
6.577,-0.1309
6.578,-0.1055
6.579,0.0878
6.58,0.2056
6.581,0.2148
6.582,0.4144
6.583,0.4617
6.584,0.6126
6.585,0.6146
6.586,0.604
6.587,0.5148
6.588,0.4608
6.589,0.3296
6.59,0.1857
6.591,0.1415
6.592,0.0094
6.593,-0.0718
6.594,-0.151
6.595,-0.1377
6.596,-0.2091
6.597,-0.1692
6.598,-0.1723
6.599,0.0024
6.6,0.2294
6.601,0.3053
6.602,0.4
6.603,0.42
6.604,0.6297
6.605,0.6497
6.606,0.6187
6.607,0.6234
6.608,0.4516
6.609,0.43
6.61,0.148
6.611,0.0735
6.612,-0.1665
6.613,-0.007
6.614,-0.1792
6.615,-0.258
6.616,-0.137
6.617,-0.2558
6.618,-0.0165
6.619,0.078
6.62,0.1063
6.621,0.4021
6.622,0.3828
6.623,0.3546
6.624,0.5387
6.625,0.6241
6.626,0.6579
6.627,0.4468
6.628,0.4426
6.629,0.3202
6.63,0.1386
6.631,0.1682
6.632,-0.0865
6.633,-0.0572
6.634,-0.1549
6.635,-0.1668
6.636,-0.1842
6.637,-0.0406
6.638,-0.0837
6.639,0.0247
6.64,0.0571
6.641,0.2387
6.642,0.4104
6.643,0.5481
6.644,0.4549
6.645,0.6396
6.646,0.6055
6.647,0.5319
6.648,0.5197
6.649,0.4013
6.65,0.1979
6.651,0.2584
6.652,0.1354
6.653,-0.1273
6.654,-0.2226
6.655,-0.0614
6.656,-0.3507
6.657,-0.1752
6.658,-0.0088
6.659,0.0901
6.66,0.2209
6.661,0.1554
6.662,0.4856
6.663,0.6222
6.664,0.5161
6.665,0.5892
6.666,0.5999
6.667,0.4792
6.668,0.4157
6.669,0.3172
6.67,0.0847
6.671,0.1285
6.672,-0.0578
6.673,0.0106
6.674,-0.2191
6.675,-0.3296
6.676,-0.3464
6.677,-0.1415
6.678,-0.0254
6.679,-0.03
6.68,-0.1144
6.681,0.1893
6.682,0.2632
6.683,0.4737
6.684,0.6498
6.685,0.5042
6.686,0.5547
6.687,0.3418
6.688,0.5445
6.689,0.2923
6.69,0.1176
6.691,0.0763
6.692,-0.0411
6.693,-0.0765
6.694,-0.2503
6.695,-0.46
6.696,-0.1503
6.697,-0.3804
6.698,-0.3035
6.699,0.0658
6.7,0.0979
6.701,0.3037
6.702,0.2977
6.703,0.4037
6.704,0.3745
6.705,0.4339
6.706,0.5626
6.707,0.7111
6.708,0.4578
6.709,0.3553
6.71,0.354
6.711,0.0618
6.712,-0.1163
6.713,-0.1486
6.714,0.001
6.715,-0.6503
6.716,-0.07
6.717,-0.3866
6.718,-0.1788
6.719,0.0987
6.72,-0.0167
6.721,0.6094
6.722,0.308
6.723,0.4752
6.724,0.5792
6.725,0.567
6.726,0.2812
6.727,0.6619
6.728,0.5158
6.729,0.344
6.73,0.3658
6.731,0.0833
6.732,-0.0492
6.733,-0.1072
6.734,-0.2917
6.735,-0.2651
6.736,-0.2759
6.737,-0.3248
6.738,-0.0432
6.739,-0.0842
6.74,0.0866
6.741,0.3149
6.742,0.4323
6.743,0.3298
6.744,0.1735
6.745,0.3839
6.746,0.6918
6.747,0.6753
6.748,0.4924
6.749,0.2351
6.75,0.0622
6.751,0.1434
6.752,-0.2366
6.753,-0.3455
6.754,-0.1719
6.755,-0.1681
6.756,-0.4218
6.757,-0.0151
6.758,0.0128
6.759,-0.1502
6.76,-0.0742
6.761,0.2377
6.762,0.4435
6.763,0.3696
6.764,0.463
6.765,0.5736
6.766,0.4227
6.767,0.8298
6.768,0.3424
6.769,0.2442
6.77,-0.2047
6.771,-0.0988
6.772,-0.0879
6.773,-0.2041
6.774,-0.225
6.775,-0.1281
6.776,-0.0767
6.777,-0.4879
6.778,-0.1751
6.779,-0.1008
6.78,-0.3426
6.781,0.0325
6.782,0.527
6.783,0.4068
6.784,0.532
6.785,0.5795
6.786,0.0353
6.787,-0.074
6.788,0.1359
6.789,0.2841
6.79,0.2167
6.791,0.1355
6.792,0.2909
6.793,-0.3595
6.794,-0.5218
6.795,-0.5254
6.796,-0.4282
6.797,-0.2618
6.798,-0.192
6.799,-0.3777
6.8,0.3366
6.801,-0.0118
6.802,0.6038
6.803,0.027
6.804,0.4537
6.805,0.7712
6.806,0.1612
6.807,0.6614
6.808,0.4109
6.809,0.115
6.81,-0.406
6.811,0.108
6.812,-0.3445
6.813,0.0625
6.814,-0.3589
6.815,-0.2361
6.816,-0.1342
6.817,-0.0019
6.818,-0.0847
6.819,-0.481
6.82,0.1561
6.821,0.422
6.822,0.3043
6.823,-0.1306
6.824,0.5389
6.825,0.7332
6.826,0.3557
6.827,0.596
6.828,-0.0183
6.829,0.4949
6.83,0.1467
6.831,0.2152
6.832,-0.1794
6.833,-0.4967
6.834,-0.3241
6.835,-0.4656
6.836,-0.6652
6.837,-0.0347
6.838,-0.1514
6.839,-0.6651
6.84,-0.2891
6.841,-0.4475
6.842,0.3079
6.843,-0.0182
6.844,0.6108
6.845,0.6302
6.846,0.0078
6.847,0.3785
6.848,0.5366
6.849,0.0491
6.85,0.0978
6.851,-0.2914
6.852,-0.1894
6.853,0.0119
6.854,0.0504
6.855,-0.7545
6.856,-0.2406
6.857,-0.1207
6.858,-0.2438
6.859,-0.3015
6.86,-0.0557
6.861,0.3107
6.862,-0.1752
6.863,-0.1172
6.864,-0.0287
6.865,0.5165
6.866,0.4932
6.867,0.727
6.868,0.2305
6.869,0.214
6.87,0.1995
6.871,0.7512
6.872,-0.1735
6.873,-1.0659
6.874,-0.2295
6.875,-0.1856
6.876,0.163
6.877,-0.4118
6.878,-0.0097
6.879,-0.5599
6.88,0.1078
6.881,0.1697
6.882,0.077
6.883,0.2852
6.884,0.7353
6.885,0.0443
6.886,1.0762
6.887,1.2734
6.888,0.8719
6.889,0.2178
6.89,-0.1591
6.891,0.2667
6.892,0.5619
6.893,0.0185
6.894,0.2767
6.895,-0.4264
6.896,-0.3231
6.897,0.4087
6.898,0.1626
6.899,-0.7233
6.9,-0.6752
6.901,-0.0825
6.902,0.2452
6.903,1.1752
6.904,-0.0501
6.905,0.526
6.906,0.4907
6.907,0.1811
6.908,-0.5509
6.909,0.3994
6.91,-0.4459
6.911,-0.7209
6.912,-0.2972
6.913,-0.3919
6.914,-0.3736
6.915,-0.677
6.916,-0.0774
6.917,0.611
6.918,-0.4741
6.919,-0.8871
6.92,0.0899
6.921,-0.2647
6.922,-0.4576
6.923,0.5879
6.924,0.4666
6.925,0.976
6.926,0.4103
6.927,0.3075
6.928,-0.1937
6.929,-0.3945
6.93,0.8147
6.931,-0.233
6.932,0.1122
6.933,-0.3241
6.934,-0.5236
6.935,-1.0995
6.936,-0.3737
6.937,-0.0967
6.938,-1.027
6.939,-0.5335
6.94,0.0999
6.941,0.2549
6.942,0.4338
6.943,-0.4156
6.944,-0.3961
6.945,0.6588
6.946,0.3423
6.947,0.8072
6.948,0.9319
6.949,0.9166
6.95,1.6128
6.951,-0.1646
6.952,-0.2366
6.953,-0.3599
6.954,0.3189
6.955,-0.4989
6.956,-0.6124
6.957,0.1534
6.958,-0.3462
6.959,-0.4696
6.96,-0.0274
6.961,-0.3396
6.962,0.5354
6.963,-0.8232
6.964,-0.4544
6.965,0.4346
6.966,0.1235
6.967,0.1685
6.968,1.211
6.969,0.9664
6.97,0.2234
6.971,0.6481
6.972,-1.0628
6.973,-0.7089
6.974,1.3068
6.975,0.1887
6.976,-0.0594
6.977,-0.634
6.978,-0.3596
6.979,-0.6436
6.98,-0.4277
6.981,0.2263
6.982,0.7061
6.983,-0.1399
6.984,0.0533
6.985,1.1915
6.986,0.7838
6.987,0.5431
6.988,0.8989
6.989,-0.9321
6.99,0.205
6.991,-0.0801
6.992,-0.8042
6.993,-0.4077
6.994,-0.5586
6.995,-0.4002
6.996,0.1271
6.997,-0.4411
6.998,0.104
6.999,-0.4593
7.0,-0.6434
7.001,-1.3387
7.002,0.034
7.003,0.1323
7.004,-0.3858
7.005,0.2403
7.006,0.6137
7.007,-0.1297
7.008,0.5222
7.009,-0.219
7.01,0.1568
7.011,-1.742
7.012,0.2365
7.013,0.1712
7.014,-0.9323
7.015,-0.9678
7.016,0.4237
7.017,-1.5161
7.018,-0.9706
7.019,0.5541
7.02,-0.0959
7.021,0.6334
7.022,-1.647
7.023,-0.1226
7.024,1.6114
7.025,0.3774
7.026,-0.668
7.027,0.0502
7.028,-0.0969
7.029,-1.1619
7.03,-0.0151
7.031,-0.6516
7.032,-0.4022
7.033,-1.4939
7.034,-1.5196
7.035,-1.4964
7.036,-0.9477
7.037,-0.2238
7.038,0.0251
7.039,-0.6
7.04,-0.4589
7.041,-0.1373
7.042,0.4551
7.043,0.3988
7.044,0.3292
7.045,-0.3489
7.046,1.9957
7.047,0.7972
7.048,-0.8427
7.049,0.5061
7.05,0.6051
7.051,-1.6852
7.052,0.3124
7.053,0.1476
7.054,0.0333
7.055,-2.0303
7.056,-0.1324
7.057,-0.956
7.058,0.4363
7.059,-0.1771
7.06,0.6128
7.061,-0.2122
7.062,1.0839
7.063,0.4043
7.064,1.1559
7.065,-0.9553
7.066,-0.9102
7.067,2.011
7.068,-0.4269
7.069,-0.4125
7.07,2.2406
7.071,-0.2576
7.072,0.2919
7.073,0.2845
7.074,0.7717
7.075,-2.2025
7.076,-0.1382
7.077,-0.1565
7.078,0.8818
7.079,-0.4577
7.08,-0.5203
7.081,-0.5963
7.082,0.8183
7.083,-0.2578
7.084,-0.7023
7.085,-0.92
7.086,-0.057
7.087,-0.3394
7.088,0.2661
7.089,-0.7513
7.09,-0.1932
7.091,-1.0922
7.092,-0.4686
7.093,-0.8148
7.094,-1.0312
7.095,-1.0702
7.096,-0.9083
7.097,-0.2554
7.098,-0.2131
7.099,0.5584
7.1,-1.2503
7.101,-0.5214
7.102,-0.2705
7.103,0.6401
7.104,1.6335
7.105,-0.364
7.106,0.2389
7.107,-0.8896
7.108,0.3926
7.109,0.6425
7.11,-1.352
7.111,0.442
7.112,-0.7755
7.113,-0.0284
7.114,-1.4408
7.115,-0.8991
7.116,-0.2692
7.117,-0.4563
7.118,-0.7628
7.119,-0.8719
7.12,0.1054
7.121,-0.2961
7.122,-0.4116
7.123,0.4898
7.124,-0.713
7.125,0.1373
7.126,0.588
7.127,-0.3887
7.128,-0.1424
7.129,-0.6232
7.13,-1.3338
7.131,0.4844
7.132,-1.8809
7.133,0.4623
7.134,-0.0116
7.135,-0.6635
7.136,0.0196
7.137,0.5646
7.138,0.6906
7.139,-1.3605
7.14,0.1647
7.141,0.3196
7.142,-0.9226
7.143,-1.4088
7.144,0.8142
7.145,-1.4032
7.146,0.8876
7.147,-0.2307
7.148,-0.1201
7.149,-1.2507
7.15,-0.267
7.151,-0.871
7.152,0.6279
7.153,-1.5259
7.154,-1.2495
7.155,-0.7308
7.156,-1.6526
7.157,-0.8955
7.158,-0.9658
7.159,0.8193
7.16,-0.7661
7.161,0.3023
7.162,-0.1629
7.163,-0.9259
7.164,1.287
7.165,0.0493
7.166,0.5251
7.167,1.7125
7.168,0.9576
7.169,-0.2429
7.17,1.0958
7.171,-0.9
7.172,-1.1398
7.173,-0.0335
7.174,-2.4306
7.175,0.2097
7.176,-2.4281
7.177,-1.0778
7.178,-0.8193
7.179,-0.4648
7.18,-1.4148
7.181,0.1237
7.182,0.2183
7.183,0.7764
7.184,-0.6832
7.185,1.6238
7.186,0.2013
7.187,0.5772
7.188,-1.1533
7.189,1.684
7.19,-0.3909
7.191,1.7729
7.192,-0.2509
7.193,-1.4007
7.194,0.8104
7.195,-0.5467
7.196,-1.8606
7.197,-0.4926
7.198,0.12
7.199,-0.6959
7.2,-0.4658
7.201,0.1896
7.202,0.3653
7.203,0.157
7.204,0.6495
7.205,0.1585
7.206,-0.7892
7.207,-0.2954
7.208,-1.3837
7.209,0.7467
7.21,0.0437
7.211,-0.4344
7.212,-0.638
7.213,-1.215
7.214,-2.3416
7.215,-0.6904
7.216,0.1009
7.217,-0.4852
7.218,-0.3017
7.219,-0.8996
7.22,-0.2119
7.221,-0.6029
7.222,-0.0128
7.223,0.2752
7.224,-0.445
7.225,-0.3029
7.226,0.239
7.227,-3.018
7.228,0.7156
7.229,2.0332
7.23,-0.0085
7.231,0.291
7.232,0.7117
7.233,-3.7545
7.234,-1.1127
7.235,-3.1632
7.236,-0.7693
7.237,0.3694
7.238,-0.6032
7.239,-0.5328
7.24,-2.5483
7.241,-0.3731
7.242,0.8398
7.243,1.7834
7.244,1.3221
7.245,0.1645
7.246,0.113
7.247,1.7632
7.248,1.4462
7.249,-0.0384
7.25,2.6612
7.251,-0.8059
7.252,1.2214
7.253,-0.9455
7.254,-2.4047
7.255,1.2031
7.256,-1.1107
7.257,-1.5281
7.258,-0.0827
7.259,-1.1226
7.26,-1.2817
7.261,-2.0882
7.262,-0.6903
7.263,-1.194
7.264,-0.9527
7.265,-1.7256
7.266,-0.0418
7.267,0.2726
7.268,2.9749
7.269,-0.6622
7.27,-0.5951
7.271,-0.2637
7.272,-0.772
7.273,-0.6277
7.274,-0.1604
7.275,-0.7862
7.276,-3.2833
7.277,-1.2524
7.278,0.3653
7.279,-0.7329
7.28,0.254
7.281,0.1058
7.282,0.1582
7.283,1.2593
7.284,-0.2887
7.285,0.7055
7.286,-1.0905
7.287,2.143
7.288,1.1436
7.289,-1.0714
7.29,0.8576
7.291,0.1115
7.292,1.2012
7.293,0.5501
7.294,0.5459
7.295,0.8172
7.296,-0.4773
7.297,-2.7253
7.298,-0.1614
7.299,-2.2867
7.3,-1.1853
7.301,-1.6564
7.302,0.2102
7.303,-1.6335
7.304,0.1714
7.305,1.7349
7.306,0.3925
7.307,-1.0068
7.308,-0.6559
7.309,-0.1255
7.31,1.5312
7.311,-1.4601
7.312,-1.0127
7.313,0.7358
7.314,-2.8974
7.315,-1.178
7.316,0.7177
7.317,-0.2359
7.318,-0.3074
7.319,-0.4099
7.32,-0.5861
7.321,-0.9436
7.322,-2.1073
7.323,0.2168
7.324,-1.1969
7.325,0.1099
7.326,-1.7813
7.327,0.1435
7.328,-1.3765
7.329,-0.2798
7.33,1.7432
7.331,0.4339
7.332,-2.2334
7.333,0.1066
7.334,1.0041
7.335,-1.0549
7.336,-0.9266
7.337,-0.4529
7.338,-0.2578
7.339,0.9578
7.34,0.3186
7.341,-2.3844
7.342,1.4556
7.343,1.047
7.344,-0.1671
7.345,-0.2619
7.346,-0.7338
7.347,-0.6516
7.348,0.2207
7.349,-0.2079
7.35,-0.3423
7.351,-0.7476
7.352,-1.3777
7.353,-2.5255
7.354,-0.839
7.355,-2.4097
7.356,-1.5068
7.357,-0.038
7.358,-1.2809
7.359,-0.8561
7.36,-1.6583
7.361,-0.1182
7.362,-0.4981
7.363,0.0332
7.364,-0.6798
7.365,-1.1725
7.366,0.5895
7.367,1.261
7.368,0.6907
7.369,-1.8496
7.37,-2.4954
7.371,0.8794
7.372,-0.2861
7.373,-1.5396
7.374,-1.7199
7.375,-0.0388
7.376,-0.3544
7.377,-2.0262
7.378,-0.6766
7.379,0.5077
7.38,-1.3585
7.381,-0.4165
7.382,-1.9651
7.383,0.3506
7.384,-0.8591
7.385,0.428
7.386,-1.4081
7.387,0.3313
7.388,0.2957
7.389,-0.1199
7.39,-0.2865
7.391,-0.1521
7.392,-3.3259
7.393,-1.2444
7.394,-0.7377
7.395,0.1456
7.396,-0.0084
7.397,-1.1779
7.398,-0.5918
7.399,-1.7835
7.4,-0.4062
7.401,-0.1472
7.402,0.624
7.403,1.4497
7.404,2.4374
7.405,-0.1724
7.406,1.4254
7.407,-0.3721
7.408,-1.1517
7.409,1.6016
7.41,-0.3008
7.411,-1.031
7.412,1.4481
7.413,0.2618
7.414,-1.2568
7.415,-2.6891
7.416,-1.3052
7.417,-0.787
7.418,-1.0149
7.419,-0.7773
7.42,-0.9792
7.421,0.7497
7.422,0.5363
7.423,-1.2175
7.424,0.2696
7.425,-2.7729
7.426,-0.0722
7.427,0.4324
7.428,1.5643
7.429,-0.8442
7.43,-0.8202
7.431,1.0816
7.432,-0.677
7.433,-1.0666
7.434,-1.8032
7.435,0.8152
7.436,0.1146
7.437,0.1098
7.438,-1.2693
7.439,-0.9307
7.44,0.2362
7.441,0.2818
7.442,-1.4697
7.443,-0.5011
7.444,-0.3195
7.445,1.2771
7.446,-1.3522
7.447,0.6459
7.448,1.0846
7.449,-1.9027
7.45,1.5167
7.451,-0.1337
7.452,0.4985
7.453,-1.2789
7.454,-1.4501
7.455,1.5325
7.456,-0.7526
7.457,-2.1919
7.458,-1.0552
7.459,-0.0635
7.46,-0.7466
7.461,-0.3288
7.462,1.3607
7.463,0.6536
